Level,Date and Time,Source,Event ID,Task Category,Description
Warning,12/26/2021 10:11:32 PM,Microsoft-Windows-DistributedCOM,10016,None,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user SHOHID-PC\SHOHID SID (S-1-5-21-2091211461-3178656723-4261672445-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
Information,12/26/2021 10:08:04 PM,Volsnap,33,None,The oldest shadow copy of volume C: was deleted to keep disk space usage for shadow copies of volume C: below the user defined limit.
Warning,12/26/2021 9:49:33 PM,Microsoft-Windows-DistributedCOM,10016,None,"The machine-default permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{C2F03A33-21F5-47FA-B4BB-156362A2F239}
 and APPID 
{316CDED5-E4AE-4B15-9113-7055D84DCC97}
 to the user SHOHID-PC\SHOHID SID (S-1-5-21-2091211461-3178656723-4261672445-1001) from address LocalHost (Using LRPC) running in the application container Microsoft.Windows.ShellExperienceHost_10.0.18362.1171_neutral_neutral_cw5n1h2txyewy SID (S-1-15-2-155514346-2573954481-755741238-1654018636-1233331829-3075935687-2861478708). This security permission can be modified using the Component Services administrative tool."
Error,12/26/2021 8:22:03 PM,Microsoft-Windows-DistributedCOM,10010,None,The server Microsoft.SkypeApp_15.79.95.0_x86__kzf8qxf38zg5c!App.AppXtwmqn4em5r5dpafgj4t4yyxgjfe0hr50.mca did not register with DCOM within the required timeout.
Information,12/26/2021 7:11:41 PM,Microsoft-Windows-Kernel-General,15,None,Hive \??\Volume{fee45b76-0000-0000-0000-602200000000}\System Volume Information\SPP\SppCbsHiveStore\{cd42efe1-f6f1-427c-b004-033192c625a4}{A329D4E6-A63B-4B92-AD32-A294C5316701} was reorganized with a starting size of 270151680 bytes and an ending size of 246611968 bytes.
Information,12/26/2021 7:11:31 PM,Microsoft-Windows-Kernel-General,15,None,Hive \??\Volume{fee45b76-0000-0000-0000-602200000000}\System Volume Information\SPP\SppCbsHiveStore\{cd42efe1-f6f1-427c-b004-033192c625a4}{B07F9A48-A338-432E-A598-537BAE032013} was reorganized with a starting size of 12521472 bytes and an ending size of 12341248 bytes.
Information,12/26/2021 7:11:31 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\Volume{fee45b76-0000-0000-0000-602200000000}\System Volume Information\SPP\SppCbsHiveStore\{cd42efe1-f6f1-427c-b004-033192c625a4}{11BBBD4C-1045-4FF5-9310-0FD2B67A797B} was cleared updating 1 keys and creating 1 modified pages.
Information,12/26/2021 7:11:30 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\Volume{fee45b76-0000-0000-0000-602200000000}\System Volume Information\SPP\SppCbsHiveStore\{cd42efe1-f6f1-427c-b004-033192c625a4}{EE3F1752-56ED-4521-AD3D-08DE1D9F40BE} was cleared updating 248 keys and creating 16 modified pages.
Information,12/26/2021 7:11:30 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\Volume{fee45b76-0000-0000-0000-602200000000}\System Volume Information\SPP\SppCbsHiveStore\{cd42efe1-f6f1-427c-b004-033192c625a4}{F818CFAA-1CE8-40A1-9B55-ADF52B50DF74} was cleared updating 93 keys and creating 11 modified pages.
Information,12/26/2021 7:11:30 PM,Microsoft-Windows-Kernel-General,15,None,Hive \??\Volume{fee45b76-0000-0000-0000-602200000000}\System Volume Information\SPP\SppCbsHiveStore\{cd42efe1-f6f1-427c-b004-033192c625a4}{9D892AF8-2DB8-4AA4-BFA5-4EE9B07F4DFC} was reorganized with a starting size of 31551488 bytes and an ending size of 31535104 bytes.
Information,12/26/2021 7:11:22 PM,Microsoft-Windows-Kernel-General,11,None,"TxR init phase for hive \??\GLOBALROOT\Device\HarddiskVolumeShadowCopy6\WINDOWS\System32\config\DRIVERS (TM: {8b03d12b-6596-11ec-ae57-1c1b0d79dbe2}, RM: {8b03d12a-6596-11ec-ae57-1c1b0d79dbe2}) finished with result=0xC00000A2 (Internal code=7)."
Information,12/26/2021 7:11:22 PM,Microsoft-Windows-Kernel-General,11,None,"TxR init phase for hive \??\GLOBALROOT\Device\HarddiskVolumeShadowCopy6\WINDOWS\System32\config\SYSTEM (TM: {8b03d128-6596-11ec-ae57-1c1b0d79dbe2}, RM: {8b03d127-6596-11ec-ae57-1c1b0d79dbe2}) finished with result=0xC00000A2 (Internal code=7)."
Information,12/26/2021 7:11:22 PM,Microsoft-Windows-Kernel-General,15,None,Hive \??\GLOBALROOT\Device\HarddiskVolumeShadowCopy6\WINDOWS\System32\config\SYSTEM was reorganized with a starting size of 31551488 bytes and an ending size of 31535104 bytes.
Information,12/26/2021 7:11:17 PM,Microsoft-Windows-Ntfs,98,None,Volume ?? (\Device\HarddiskVolumeShadowCopy6) is healthy.  No action is needed.
Information,12/26/2021 5:01:46 PM,Microsoft-Windows-WindowsUpdateClient,19,Windows Update Agent,Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.355.888.0)
Information,12/26/2021 5:01:30 PM,Microsoft-Windows-WindowsUpdateClient,43,Windows Update Agent,Installation Started: Windows has started installing the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.355.888.0)
Information,12/26/2021 5:01:25 PM,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,12/26/2021 5:01:15 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\WINDOWS\ServiceProfiles\NetworkService\AppData\Local\Microsoft\Windows\DeliveryOptimization\State\dosvcState.dat was cleared updating 4 keys and creating 1 modified pages.
Warning,12/26/2021 4:37:58 PM,Microsoft-Windows-DNS-Client,1014,-1014,Name resolution for the name rr5---sn-x5guiuxaxjvh-q5j6.googlevideo.com timed out after none of the configured DNS servers responded.
Warning,12/26/2021 4:06:55 PM,Microsoft-Windows-DistributedCOM,10016,None,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user SHOHID-PC\SHOHID SID (S-1-5-21-2091211461-3178656723-4261672445-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
Error,12/26/2021 2:16:52 PM,disk,7,None,"The device, \Device\Harddisk1\DR1, has a bad block."
Information,12/26/2021 2:05:31 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\ProgramData\Packages\Microsoft.XboxGamingOverlay_8wekyb3d8bbwe\S-1-5-21-2091211461-3178656723-4261672445-1001\SystemAppData\Helium\Cache\998fdd4c364561f2_COM15.dat was cleared updating 1 keys and creating 1 modified pages.
Warning,12/26/2021 2:04:54 PM,Microsoft-Windows-DistributedCOM,10016,None,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user SHOHID-PC\SHOHID SID (S-1-5-21-2091211461-3178656723-4261672445-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
Information,12/26/2021 1:10:56 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\windows.printdialog_cw5n1h2txyewy\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:56 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:56 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\windows.cbspreview_cw5n1h2txyewy\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:56 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\pythonsoftwarefoundation.python.3.8_qbz5n2kfra8p0\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:56 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.zunemusic_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:56 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.xboxspeechtotextoverlay_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:56 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.xboxidentityprovider_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:56 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.xboxgamingoverlay_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 9 keys and creating 1 modified pages.
Information,12/26/2021 1:10:56 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.xboxgameoverlay_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:56 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.xboxgamecallableui_cw5n1h2txyewy\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:56 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.xboxapp_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:56 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.xbox.tcui_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:56 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.windowssoundrecorder_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:56 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.windowsmaps_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 4 keys and creating 1 modified pages.
Information,12/26/2021 1:10:56 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.windowscamera_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:56 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.windowscalculator_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:56 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.windowsalarms_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:56 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.windows.xgpuejectdialog_cw5n1h2txyewy\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:56 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.windows.secureassessmentbrowser_cw5n1h2txyewy\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:56 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.windows.sechealthui_cw5n1h2txyewy\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:56 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.windows.pinningconfirmationdialog_cw5n1h2txyewy\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:56 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.windows.peopleexperiencehost_cw5n1h2txyewy\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:56 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.windows.parentalcontrols_cw5n1h2txyewy\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:56 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.windows.oobenetworkconnectionflow_cw5n1h2txyewy\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:56 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.windows.oobenetworkcaptiveportal_cw5n1h2txyewy\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:56 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.windows.narratorquickstart_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:56 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.windows.cloudexperiencehost_cw5n1h2txyewy\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:56 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.windows.capturepicker_cw5n1h2txyewy\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:56 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.windows.callingshellapp_cw5n1h2txyewy\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:55 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.windows.assignedaccesslockapp_cw5n1h2txyewy\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:55 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.windows.apprep.chxapp_cw5n1h2txyewy\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:55 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.win32webviewhost_cw5n1h2txyewy\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:55 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.webpimageextension_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:55 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.webmediaextensions_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:55 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.wallet_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:55 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.vp9videoextensions_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:55 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.skypeapp_kzf8qxf38zg5c\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:55 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.screensketch_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:55 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.print3d_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:55 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.ppiprojection_cw5n1h2txyewy\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:55 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.oneconnect_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:55 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.mspaint_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:55 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.mixedreality.portal_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:55 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.microsoftstickynotes_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:55 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.microsoftsolitairecollection_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:55 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.microsoftedgedevtoolsclient_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:55 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.microsoft3dviewer_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:55 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.messaging_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:55 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.lockapp_cw5n1h2txyewy\Settings\settings.dat was cleared updating 4 keys and creating 1 modified pages.
Information,12/26/2021 1:10:55 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.heifimageextension_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:55 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.getstarted_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:55 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.gethelp_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:55 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.edgedevtoolsplugin_cw5n1h2txyewy\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:55 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.ecapp_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:55 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.desktopappinstaller_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:55 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.creddialoghost_cw5n1h2txyewy\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:55 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.bioenrollment_cw5n1h2txyewy\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:55 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.bingweather_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:55 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.bingnews_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:55 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.asynctextservice_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:55 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.accountscontrol_cw5n1h2txyewy\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:55 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\king.com.candycrushsodasaga_kgqvnymyfvs32\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:55 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\king.com.candycrushsaga_kgqvnymyfvs32\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:55 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\inputapp_cw5n1h2txyewy\Settings\settings.dat was cleared updating 3 keys and creating 1 modified pages.
Information,12/26/2021 1:10:55 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\f46d4000-fd22-4db4-ac8e-4e1ddde828fe_cw5n1h2txyewy\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:55 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\e2a4f912-2574-4a75-9bb0-0d023378592b_cw5n1h2txyewy\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:55 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\c5e2524a-ea46-4f67-841f-6a9465d9d515_cw5n1h2txyewy\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:55 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\appup.intelgraphicsexperience_8j3eq9eme6ctt\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:55 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\613ebcea.polarrphotoeditoracademicedition_jb41c8remg0x2\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:55 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\27bd39b1-f5a8-48d7-8f8d-7e42667d7ea4_40p48qrhvc7w8\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 1:10:55 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\1527c705-839a-4832-9118-54d4bd6a0c89_cw5n1h2txyewy\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,12/26/2021 12:10:33 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\ProgramData\Microsoft\Provisioning\Microsoft-Desktop-Provisioning-Sequence.dat was cleared updating 0 keys and creating 0 modified pages.
Warning,12/26/2021 12:05:33 PM,Microsoft-Windows-DistributedCOM,10016,None,"The machine-default permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{C2F03A33-21F5-47FA-B4BB-156362A2F239}
 and APPID 
{316CDED5-E4AE-4B15-9113-7055D84DCC97}
 to the user SHOHID-PC\SHOHID SID (S-1-5-21-2091211461-3178656723-4261672445-1001) from address LocalHost (Using LRPC) running in the application container Microsoft.Windows.ShellExperienceHost_10.0.18362.1171_neutral_neutral_cw5n1h2txyewy SID (S-1-15-2-155514346-2573954481-755741238-1654018636-1233331829-3075935687-2861478708). This security permission can be modified using the Component Services administrative tool."
Warning,12/26/2021 12:05:11 PM,Microsoft-Windows-DistributedCOM,10016,None,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user SHOHID-PC\SHOHID SID (S-1-5-21-2091211461-3178656723-4261672445-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
Information,12/26/2021 12:04:03 PM,Microsoft-Windows-WindowsUpdateClient,19,Windows Update Agent,Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.355.877.0)
Information,12/26/2021 12:03:48 PM,Microsoft-Windows-WindowsUpdateClient,43,Windows Update Agent,Installation Started: Windows has started installing the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.355.877.0)
